Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
Environmental Information Processing	-Vesicular Transport	18.03	Inf	Inf	37.59	Inf	Inf	39.88	Inf	Inf	44.29	Inf	Inf	41.97	Inf	Inf
-Signal Transduction	-Vesicular Transport	17.9	Inf	Inf	37.58	Inf	Inf	39.88	Inf	Inf	44.29	Inf	Inf	41.97	Inf	Inf
-Signaling Molecules and Interaction	-Vesicular Transport	0.1302	Inf	Inf	0.001307	Inf	Inf	0.001225	Inf	Inf	0.001267	Inf	Inf	0.001166	Inf	Inf
Cellular Processes	-Vesicular Transport	23.58	Inf	Inf	36.08	Inf	Inf	46.74	Inf	Inf	57.05	Inf	Inf	59.34	Inf	Inf
-Hemoglobin	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Vesicular Transport	-Vesicular Transport	1	NaN	NaN	1	NaN	NaN	1	NaN	NaN	1	NaN	NaN	1	NaN	NaN
-Cytoskeleton	-Vesicular Transport	6.387	Inf	Inf	14.66	Inf	Inf	16.6	Inf	Inf	18.85	Inf	Inf	19.22	Inf	Inf
-Cell Motility	-Vesicular Transport	13.74	Inf	Inf	13.54	Inf	Inf	20.19	Inf	Inf	25.81	Inf	Inf	25.71	Inf	Inf
-Cell Growth and Death	-Vesicular Transport	2.455	Inf	Inf	6.884	Inf	Inf	8.953	Inf	Inf	11.4	Inf	Inf	13.41	Inf	Inf
-Cell Communication	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
Metabolism	-Vesicular Transport	832.6	Inf	Inf	1945	Inf	Inf	2308	Inf	Inf	2654	Inf	Inf	2565	Inf	Inf
-Membrane Transport	-Vesicular Transport	134.6	Inf	Inf	302	Inf	Inf	336.9	Inf	Inf	348.2	Inf	Inf	291.7	Inf	Inf
-Central Carbon Metabolism	-Vesicular Transport	220.2	Inf	Inf	414.4	Inf	Inf	448.7	Inf	Inf	465.1	Inf	Inf	433.3	Inf	Inf
-Energy Metabolism	-Vesicular Transport	36.33	Inf	Inf	91.22	Inf	Inf	115.5	Inf	Inf	136	Inf	Inf	108.2	Inf	Inf
-Biosynthesis	-Vesicular Transport	186.1	Inf	Inf	481.4	Inf	Inf	604.9	Inf	Inf	767.1	Inf	Inf	798.2	Inf	Inf
-Other Enzymes	-Vesicular Transport	255.4	Inf	Inf	547.8	Inf	Inf	656.4	Inf	Inf	751.3	Inf	Inf	757.1	Inf	Inf
Organismal Systems	-Vesicular Transport	0.6579	Inf	NaN	1.704	Inf	NaN	2.338	Inf	NaN	2.646	Inf	NaN	2.055	Inf	NaN
-Immune System	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Endocrine System	-Vesicular Transport	0.6579	Inf	NaN	1.704	Inf	NaN	2.338	Inf	NaN	2.646	Inf	NaN	2.055	Inf	NaN
-Circulatory System	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Digestive System	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Excretory System	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Nervous System	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Sensory System	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Development	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Environmental Adaptation	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
Human Diseases	-Vesicular Transport	15.2	Inf	Inf	40.67	Inf	Inf	52.53	Inf	Inf	72.01	Inf	Inf	53.04	Inf	Inf
-Cancers	-Vesicular Transport	0.164	Inf	NaN	0.2418	Inf	NaN	0.2573	Inf	NaN	0.2662	Inf	NaN	0.2799	Inf	NaN
-Immune System Diseases	-Vesicular Transport	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN
-Neurodegenerative Diseases	-Vesicular Transport	9.688	Inf	NaN	32.91	Inf	NaN	44.94	Inf	NaN	64.17	Inf	NaN	45.63	Inf	NaN
-Cardiovascular Diseases	-Vesicular Transport	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN	0	NaN	NaN
-Metabolic Diseases	-Vesicular Transport	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN	0	Inf	NaN
-Infectious Diseases	-Vesicular Transport	2.836	Inf	Inf	6.927	Inf	Inf	6.814	Inf	Inf	7.1	Inf	Inf	6.753	Inf	Inf
Not Mapped	-Vesicular Transport	173.3	Inf	Inf	357.3	Inf	Inf	407.5	Inf	Inf	450.2	Inf	Inf	455.6	Inf	Inf
-Not Mapped	-Vesicular Transport	173.3	Inf	Inf	357.3	Inf	Inf	407.5	Inf	Inf	450.2	Inf	Inf	455.6	Inf	Inf
TOTAL	-Cytoskeleton	260.7	260.7	260.7	268.7	268.7	268.7	296.3	296.3	296.3	313	313	313	317.5	317.5	317.5
MAPPED	-Cytoskeleton	233.6	233.6	233.6	244.3	244.3	244.3	271.8	271.8	271.8	289.1	289.1	289.1	293.8	293.8	293.8
Genetic Information Processing	-Cytoskeleton	91.44	92.94	93.85	100.7	102.4	103.4	121	122.9	124.1	135.9	137.7	139	149.1	150.9	152.2
-Transcription	-Cytoskeleton	7.312	7.887	8.9	7.665	8.265	9.509	7.905	8.452	9.804	7.319	7.827	9.16	7.192	7.759	9.043
-Translation	-Cytoskeleton	60.7	61.09	61.26	68.6	69.06	69.25	86.94	87.5	87.72	101.9	102.5	102.7	115	115.5	115.8
-Folding, Sorting and Degradation	-Cytoskeleton	15.29	16.22	17.04	16.27	17.22	18.12	17.7	18.84	19.81	18.55	19.76	20.75	19.15	20.37	21.49
-DNA Maintenance	-Cytoskeleton	6.47	7.248	7.864	6.478	7.344	8.04	6.518	7.591	8.213	6.12	7.21	7.766	5.809	6.903	7.607
-RNA Family	-Cytoskeleton	0.0001812	0.0003364	0.0004141	0.000156	0.0002898	0.0003567	0.0001291	0.0002397	0.000295	0.0001177	0.0002185	0.000269	0.0001061	0.0001971	0.0002426
Environmental Information Processing	-Cytoskeleton	2.752	2.853	3.448	2.491	2.54	3.223	2.31	2.352	2.939	2.226	2.259	2.791	2.065	2.09	2.603
-Signal Transduction	-Cytoskeleton	2.732	2.832	3.387	2.491	2.54	3.223	2.31	2.352	2.939	2.226	2.259	2.791	2.065	2.09	2.603
-Signaling Molecules and Interaction	-Cytoskeleton	0.02039	0.02039	0.02039	8.917e-05	8.917e-05	8.917e-05	7.376e-05	7.376e-05	7.376e-05	6.724e-05	6.724e-05	6.724e-05	6.065e-05	6.065e-05	6.065e-05
Cellular Processes	-Cytoskeleton	3.381	3.528	4.586	2.301	2.433	3.427	2.622	2.801	3.556	2.829	3.012	3.728	2.863	3.078	3.328
-Hemoglobin	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cytoskeleton	0	0	0.1373	0	0	0.06821	0	0	0.06021	0	0	0.05304	0	0	0.05201
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.001	2.151	3.23	0.9238	0.9239	2.011	1.216	1.216	2.104	1.369	1.369	2.23	1.337	1.337	1.759
-Cell Growth and Death	-Cytoskeleton	0.3133	0.3481	0.3844	0.3769	0.4161	0.4697	0.4061	0.4522	0.5392	0.4597	0.4974	0.6046	0.5262	0.5695	0.6976
-Cell Communication	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Cytoskeleton	128.1	130.3	132.3	130.2	132.7	135.5	136.6	139.1	142.3	138.3	140.9	144.8	131.3	133.6	136.4
-Membrane Transport	-Cytoskeleton	21.07	25.27	26.8	20.61	23.47	24.83	20.29	23.38	24.66	18.47	21.31	22.48	15.18	17.79	18.39
-Central Carbon Metabolism	-Cytoskeleton	24.44	28.38	31.27	20.14	25.67	29.1	21.55	25.4	28.67	21.52	23.7	26.96	19.07	20.96	24.12
-Energy Metabolism	-Cytoskeleton	5.688	7.05	8.804	6.225	9.008	10.89	6.957	9.421	12.02	7.135	9.448	11.71	5.627	7.569	10.64
-Biosynthesis	-Cytoskeleton	26.15	29.13	30	30.07	32.85	35.28	33.94	36.54	40.15	37.85	42.56	46.72	38.02	42.42	47.4
-Other Enzymes	-Cytoskeleton	36.53	38.85	45.84	36.3	39.7	48.04	37.98	41.56	48.91	38.02	41.7	48.49	37.4	42.69	48.21
Organismal Systems	-Cytoskeleton	0	0.103	0.2344	0	0.1163	0.2422	0	0.08399	0.2248	0	0.03732	0.1777	0	0.01842	0.1253
-Immune System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0.103	0.2343	0	0.1163	0.2422	0	0.08399	0.2248	0	0.03732	0.1777	0	0.01842	0.1253
-Circulatory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	2.588e-05	0	0	2.229e-05	0	0	1.844e-05	0	0	1.681e-05	0	0	1.516e-05
-Sensory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.8746	2.74	4.297	0.8383	2.775	4.766	0.9339	3.164	5.475	0.9613	3.82	6.124	0.9776	2.759	4.894
-Cancers	-Cytoskeleton	0	0.02252	0.3775	0	2.229e-05	0.01652	0	1.844e-05	0.01551	0	1.681e-05	0.01414	0	1.516e-05	0.01457
-Immune System Diseases	-Cytoskeleton	0	2.588e-05	0.04128	0	2.229e-05	0.04012	0	1.844e-05	0.03135	0	1.681e-05	0.0248	0	1.516e-05	0.01956
-Neurodegenerative Diseases	-Cytoskeleton	0	1.517	1.654	0	2.246	2.314	0	2.706	2.767	0	3.405	3.458	0	2.374	2.426
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-Cytoskeleton	0	0	1.155	0	0	1.101	0	0	1.135	0	0	1.061	0	0	0.9531
-Infectious Diseases	-Cytoskeleton	0.03918	0.8062	2.344	0.03676	0.7704	2.222	0.05041	0.852	2.396	0.04369	0.883	2.421	0.04721	0.7778	2.248
Not Mapped	-Cytoskeleton	27.13	27.13	27.13	24.38	24.38	24.38	24.54	24.54	24.54	23.89	23.89	23.89	23.7	23.7	23.7
-Not Mapped	-Cytoskeleton	27.13	27.13	27.13	24.38	24.38	24.38	24.54	24.54	24.54	23.89	23.89	23.89	23.7	23.7	23.7
TOTAL	-Cell Motility	79.03	119.6	127.8	133.6	290.8	290.8	140.8	243.7	243.7	140.4	228.6	228.6	180.5	237.4	237.4
MAPPED	-Cell Motility	70.81	107.1	114.5	121.5	264.4	264.4	129.2	223.5	223.6	129.6	211.2	211.2	167.1	219.7	219.7
Genetic Information Processing	-Cell Motility	28.18	42.85	45.71	50.91	109.2	111.9	58.42	99.67	102.1	61.72	99.29	101.5	85.74	111.6	113.8
-Transcription	-Cell Motility	2.349	3.4	4.083	4.047	8.311	10.29	3.952	6.503	8.065	3.451	5.348	6.69	4.289	5.382	6.763
-Translation	-Cell Motility	18.57	27.93	29.77	34.42	74.38	74.83	41.66	71.64	72.04	46.03	74.53	74.91	65.8	86.12	86.48
-Folding, Sorting and Degradation	-Cell Motility	4.869	7.335	8.195	8.392	17.68	19.19	8.779	14.69	16.04	8.629	13.68	14.93	11.15	14.58	15.83
-DNA Maintenance	-Cell Motility	2.149	3.233	3.631	3.486	7.495	8.686	3.384	5.772	6.719	3.014	4.806	5.642	3.679	4.736	5.633
-RNA Family	-Cell Motility	8.688e-05	0.0001255	0.0001627	0.0001441	0.0002413	0.0003137	0.0001062	0.0001517	0.0001972	8.593e-05	0.0001228	0.0001596	7.936e-05	0.0001247	0.0001474
Environmental Information Processing	-Cell Motility	0.852	1.313	1.458	1.239	2.716	3.345	1.098	1.915	2.339	0.9981	1.638	2.015	1.174	1.563	1.907
-Signal Transduction	-Cell Motility	0.8457	1.303	1.448	1.239	2.716	3.345	1.098	1.915	2.339	0.9981	1.638	2.015	1.174	1.556	1.907
-Signaling Molecules and Interaction	-Cell Motility	0.006314	0.009482	0.01019	4.434e-05	9.651e-05	9.652e-05	3.506e-05	6.067e-05	6.068e-05	3.015e-05	4.911e-05	4.911e-05	3.448e-05	4.535e-05	4.535e-05
Cellular Processes	-Cell Motility	1.408	1.635	1.692	1.702	2.528	2.664	1.688	2.191	2.316	1.669	2.09	2.21	1.89	2.171	2.308
-Hemoglobin	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cell Motility	0	0	0.05882	0	0	0.07382	0	0	0.04952	0	0	0.03873	0	0	0.03889
-Cytoskeleton	-Cell Motility	0.3032	0.4588	0.4904	0.4973	1.082	1.082	0.4753	0.8226	0.8226	0.4484	0.7303	0.7303	0.5686	0.7478	0.7478
-Cell Motility	-Cell Motility	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.1043	0.1597	0.1921	0.2047	0.4456	0.5084	0.2126	0.368	0.4436	0.2211	0.36	0.4416	0.3215	0.4229	0.5217
-Cell Communication	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Cell Motility	39.38	60.61	63.82	64.74	143.6	146.7	64.92	114.3	117.1	62.02	102.8	105.8	74.65	99.8	102
-Membrane Transport	-Cell Motility	7.66	10.58	13.19	10.87	24.36	26.36	10.41	18.28	20.13	9.011	14.85	16.38	9.544	12.38	13.74
-Central Carbon Metabolism	-Cell Motility	7.847	11.98	15.33	10.85	25.16	31.5	10.55	20.07	23.59	9.648	17.31	19.69	10.84	15.22	18.03
-Energy Metabolism	-Cell Motility	2.137	3.128	4.138	4.48	8.024	10.63	4.476	6.449	8.477	4.085	5.337	7.139	4.207	5.66	6.766
-Biosynthesis	-Cell Motility	8.168	12.94	13.72	14.95	33.8	37.22	16.13	29.44	31.39	16.97	29.72	31.75	21.62	31.05	32.72
-Other Enzymes	-Cell Motility	11.27	18.26	22.17	18.05	40.44	52	18.05	32.5	40.24	17.05	29.1	35.42	21.27	29.44	36.05
Organismal Systems	-Cell Motility	0	0.04725	0.1124	0	0.1258	0.2621	0	0.06909	0.1849	0	0.02725	0.1298	0	0.01378	0.09371
-Immune System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0.04413	0.1124	0	0.1258	0.2621	0	0.06909	0.1849	0	0.02725	0.1298	0	0.01378	0.09371
-Circulatory System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	1.109e-05	0	0	2.412e-05	0	0	1.517e-05	0	0	1.228e-05	0	0	1.134e-05
-Sensory System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cell Motility	0.4012	1.252	1.665	0.9074	2.37	4.352	0.7683	2.343	3.68	0.702	2.067	3.685	0.731	1.971	2.783
-Cancers	-Cell Motility	0	0.01104	0.1774	0	2.413e-05	0.01788	0	1.517e-05	0.01276	0	1.228e-05	0.01032	0	1.134e-05	0.0109
-Immune System Diseases	-Cell Motility	0	1.187e-05	0.01289	0	2.413e-05	0.01995	0	1.517e-05	0.0149	0	1.228e-05	0.01112	0	1.134e-05	0.01112
-Neurodegenerative Diseases	-Cell Motility	0	0.5015	0.8111	0	1.151	2.505	0	1.315	2.276	0	1.55	2.525	0	1.379	1.814
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-Cell Motility	0	0	0.5774	0	0	1.191	0	0	0.9333	0	0	0.7746	0	0	0.7128
-Infectious Diseases	-Cell Motility	0.01958	0.2766	0.8371	0.03979	0.6379	2.012	0.04147	0.4582	1.622	0.03191	0.3959	1.409	0.03531	0.529	1.278
Not Mapped	-Cell Motility	8.225	12.45	13.3	12.12	26.38	26.39	11.67	20.19	20.19	10.71	17.44	17.44	13.48	17.72	17.72
-Not Mapped	-Cell Motility	8.225	12.45	13.3	12.12	26.38	26.39	11.67	20.19	20.19	10.71	17.44	17.44	13.48	17.72	17.72
TOTAL	-Cell Growth and Death	621.9	678.3	757.6	527.9	572	652.7	506.2	549.5	662.5	487.4	517.7	635	428.5	455.1	561.5
MAPPED	-Cell Growth and Death	557.2	607.7	678.7	480	520.1	593.5	464.3	504	607.6	450.2	478.2	586.5	396.5	421.2	519.6
Genetic Information Processing	-Cell Growth and Death	218.1	245.1	272.3	198.2	220.6	251.1	207	230.4	277.4	211.7	229.9	281.9	201.4	218.2	269.7
-Transcription	-Cell Growth and Death	18.82	20.55	25.57	16.24	17.63	22.92	14.44	15.67	22.07	12.11	12.94	18.85	10.31	11.12	16.25
-Translation	-Cell Growth and Death	145.5	159.6	178	135.5	147.7	168.2	149.4	163	196.1	159.4	170.1	208.3	155.8	166.3	204.7
-Folding, Sorting and Degradation	-Cell Growth and Death	36.49	46.67	48.95	31.98	40.2	43.55	30.24	38.36	43.81	28.88	35.51	41.73	25.85	31.5	37.74
-DNA Maintenance	-Cell Growth and Death	16.83	20.11	22.85	13.79	16.9	19.37	12.09	15.23	18.17	10.12	12.84	15.65	8.327	10.9	13.25
-RNA Family	-Cell Growth and Death	0.0004322	0.0008754	0.001203	0.0003066	0.000617	0.0008664	0.0002205	0.0004446	0.0006596	0.0001832	0.0003615	0.0005456	0.0001432	0.0002825	0.000429
Environmental Information Processing	-Cell Growth and Death	6.806	8.024	9.622	4.93	5.988	6.862	3.978	5.109	5.807	3.492	4.476	4.95	2.808	3.627	3.985
-Signal Transduction	-Cell Growth and Death	6.757	7.965	9.557	4.93	5.988	6.862	3.978	5.109	5.807	3.492	4.476	4.95	2.808	3.626	3.985
-Signaling Molecules and Interaction	-Cell Growth and Death	0.04865	0.05306	0.06509	0.0001752	0.0001898	0.0002366	0.000126	0.0001368	0.0001816	0.0001047	0.0001112	0.0001463	8.185e-05	8.694e-05	0.0001153
Cellular Processes	-Cell Growth and Death	8.36	10.03	13.15	4.78	5.624	8.236	4.785	5.9	7.864	4.689	5.764	7.494	4.155	4.954	5.844
-Hemoglobin	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cell Growth and Death	0	0	0.3572	0	0	0.1452	0	0	0.1117	0	0	0.08772	0	0	0.07455
-Cytoskeleton	-Cell Growth and Death	2.386	2.602	2.906	1.965	2.129	2.429	1.708	1.855	2.236	1.557	1.654	2.028	1.35	1.433	1.768
-Cell Motility	-Cell Growth and Death	4.975	6.073	9.278	1.815	2.221	4.832	2.077	2.689	4.653	2.132	2.753	4.484	1.805	2.348	3.088
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Communication	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Cell Growth and Death	315.5	342.8	381.7	266.2	286.1	326	243.3	261.5	314.8	225.6	236.4	291.2	184.4	194.6	239.5
-Membrane Transport	-Cell Growth and Death	54.83	68.67	78.87	43.87	52.07	59.71	37.63	45.73	54.73	30.55	37.1	45.21	21.75	26.14	32.49
-Central Carbon Metabolism	-Cell Growth and Death	59.59	79.66	89.71	39.58	61.66	68.73	36.82	52.02	61.04	33.71	43.64	52.65	26.12	33.48	41.99
-Energy Metabolism	-Cell Growth and Death	14.8	19.89	27.31	13.25	20.1	26.05	12.9	21.06	25.16	11.93	18.48	21.53	8.066	13.2	17.19
-Biosynthesis	-Cell Growth and Death	64.87	78.61	85.94	60.59	75.08	85.22	59.43	74.46	88.94	62.6	77.27	91.9	54.44	68.46	81.24
-Other Enzymes	-Cell Growth and Death	95.04	108	128.4	78.62	93.49	106.2	73.29	84.6	101.9	65.91	77.9	95.75	56.44	66.91	80.81
Organismal Systems	-Cell Growth and Death	0	0.2959	0.6098	0	0.2681	0.5157	0	0.1878	0.4169	0	0.0757	0.2939	0	0.03258	0.1877
-Immune System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0.268	0.5591	0	0.2475	0.4759	0	0.1878	0.384	0	0.0757	0.2822	0	0.03258	0.1877
-Circulatory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Cell Growth and Death	0	0	6.734e-05	0	0	4.746e-05	0	0	3.42e-05	0	0	2.78e-05	0	0	2.173e-05
-Sensory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cell Growth and Death	2.512	7.797	11.52	2.015	5.908	10.53	2.066	5.867	10.43	1.933	6.318	10.36	1.717	3.955	7.191
-Cancers	-Cell Growth and Death	0	0.06543	0.9821	0	4.746e-05	0.03517	0	3.42e-05	0.02876	0	2.78e-05	0.02338	0	2.173e-05	0.02089
-Immune System Diseases	-Cell Growth and Death	0	7.434e-05	0.1074	0	5.357e-05	0.08543	0	4.078e-05	0.05814	0	3.38e-05	0.04101	0	2.662e-05	0.02804
-Neurodegenerative Diseases	-Cell Growth and Death	0	3.947	4.807	0	4.781	5.621	0	5.019	6.185	0	5.631	7.013	0	3.403	4.29
-Cardiovascular Diseases	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-Cell Growth and Death	0	0	3.357	0	0	2.674	0	0	2.537	0	0	2.151	0	0	1.811
-Infectious Diseases	-Cell Growth and Death	0.1019	2.343	6.098	0.07826	1.871	4.73	0.0935	1.905	4.443	0.07226	1.791	4.004	0.06768	1.478	3.222
Not Mapped	-Cell Growth and Death	64.72	70.59	78.84	47.9	51.9	59.22	41.93	45.52	54.87	37.19	39.51	48.45	31.99	33.97	41.91
-Not Mapped	-Cell Growth and Death	64.72	70.59	78.84	47.9	51.9	59.22	41.93	45.52	54.87	37.19	39.51	48.45	31.99	33.97	41.91
TOTAL	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cell Communication	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Cytoskeleton	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cell Communication	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cell Communication	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
