Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Cell Communication	-Neurodegenerative Diseases	0.8661	1.19	4.217	1.185	1.993	6.151	0.6004	0.9165	2.701	1.203	2.132	5.039
Metabolism	-Neurodegenerative Diseases	2.511	4.633	11.86	2.904	4.993	15.51	2.078	4.344	10.29	2.868	4.207	13.27
-Membrane Transport	-Neurodegenerative Diseases	0.002512	0.004615	0.02076	0.002187	0.005026	0.02766	0.001066	0.003206	0.01772	0.00179	0.004749	0.01904
-Central Carbon Metabolism	-Neurodegenerative Diseases	0.5302	0.8701	2.932	0.6635	1.218	4.685	0.4084	0.7248	2.317	0.719	1.227	4.528
-Energy Metabolism	-Neurodegenerative Diseases	0.1307	0.3623	0.7075	0.1844	0.48	0.8526	0.09011	0.3294	0.6393	0.2045	0.452	0.8604
-Biosynthesis	-Neurodegenerative Diseases	0.3836	0.6655	1.663	0.4079	0.6955	2.008	0.2882	0.5872	1.295	0.3989	0.7166	1.65
-Other Enzymes	-Neurodegenerative Diseases	0.9242	2.588	4.762	1.058	2.664	7.528	0.729	2.575	4.183	1.058	2.175	8.034
Organismal Systems	-Neurodegenerative Diseases	1.091	1.932	4.63	1.155	2.083	6.186	0.8908	1.67	3.962	1.363	2.468	5.945
-Immune System	-Neurodegenerative Diseases	0.2552	0.5297	1.897	0.3079	0.6088	2.97	0.2404	0.4462	1.586	0.3952	0.6063	2.552
-Endocrine System	-Neurodegenerative Diseases	0.02222	0.0777	1.525	0.02259	0.0717	2.621	0.01917	0.07137	1.075	0.02565	0.08329	2.513
-Circulatory System	-Neurodegenerative Diseases	0.2767	0.592	1.148	0.2519	0.6872	1.292	0.3029	0.5237	1.275	0.288	0.7951	1.243
-Digestive System	-Neurodegenerative Diseases	0.004355	0.01897	0.147	0.003829	0.02688	0.1896	0.003716	0.01694	0.0728	0.002714	0.02889	0.1736
-Excretory System	-Neurodegenerative Diseases	0.01432	0.08135	0.2331	0.01425	0.08111	0.2985	0.01264	0.06776	0.2183	0.01402	0.07941	0.292
-Nervous System	-Neurodegenerative Diseases	0.01628	0.05919	0.2771	0.01737	0.07884	0.3151	0.0139	0.05768	0.2864	0.01636	0.09329	0.3668
-Sensory System	-Neurodegenerative Diseases	0	0	0.01523	0	0	0.0193	0	0	0.01465	0	0	0.01685
-Development	-Neurodegenerative Diseases	0.02715	0.06067	0.145	0.03687	0.1109	0.1797	0.02155	0.04224	0.1197	0.0407	0.1185	0.207
-Environmental Adaptation	-Neurodegenerative Diseases	0	0.004391	0.2795	0	0.005364	0.2928	0	0.003605	0.2486	0	0.005299	0.308
Human Diseases	-Neurodegenerative Diseases	1.96	3.881	13.78	2.165	4.381	22.02	1.908	3.204	10.65	2.362	4.058	24.73
-Cancers	-Neurodegenerative Diseases	0.0691	0.2207	1.453	0.07439	0.3253	2.535	0.07102	0.2281	1.126	0.09308	0.377	2.719
-Immune System Diseases	-Neurodegenerative Diseases	0.03766	0.08386	0.5653	0.05035	0.1051	0.8748	0.03011	0.06013	0.3595	0.05184	0.1072	0.7781
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.4976	1.597	3.248	0.615	1.933	4.888	0.4231	1.054	2.518	0.696	1.744	4.865
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0.7102	0	0	1.243	0	0	0.552	0	0	1.24
-Infectious Diseases	-Neurodegenerative Diseases	0.3295	1.04	8.965	0.3666	1.101	15.03	0.3171	0.991	6.687	0.426	1.204	17.98
Not Mapped	-Neurodegenerative Diseases	3.978	5.563	14.18	4.302	5.527	18.58	3.927	5.54	13.38	4.909	5.487	19.79
-Not Mapped	-Neurodegenerative Diseases	3.978	5.563	14.18	4.302	5.527	18.58	3.927	5.54	13.38	4.909	5.487	19.79
TOTAL	-Cardiovascular Diseases	26.76	38.33	58.33	22.38	33.44	50.93	38.85	48.19	59.55	22.54	31.78	51.94
MAPPED	-Cardiovascular Diseases	23.27	33.34	50.73	19.52	29.17	44.42	33.6	41.67	51.5	19.51	27.51	44.96
Genetic Information Processing	-Cardiovascular Diseases	4.178	8.772	12.84	3.91	8.549	12.56	5.614	9.204	10.96	4.169	9.27	16.64
-Transcription	-Cardiovascular Diseases	0.3238	0.4532	0.6891	0.3291	0.4765	0.7309	0.3709	0.4604	0.5645	0.343	0.4596	0.7741
-Translation	-Cardiovascular Diseases	1.119	1.657	2.48	1.114	1.679	2.519	1.429	1.811	2.286	1.239	1.743	2.689
-Folding, Sorting and Degradation	-Cardiovascular Diseases	2.36	4.283	6.373	2.13	3.813	6.089	3.279	5.024	6.312	2.226	4.173	6.899
-DNA Maintenance	-Cardiovascular Diseases	0.306	0.7683	4.019	0.2496	0.7205	4.297	0.4231	0.696	2.993	0.3031	0.687	6.126
-RNA Family	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	0.499	1.827	3.779	0.8622	2.482	4.748	1.008	2.445	3.596	1.326	3.144	5.782
-Signal Transduction	-Cardiovascular Diseases	0.01383	0.1076	0.3742	0.01149	0.09848	0.2598	0.02196	0.1575	0.4667	0.01517	0.1286	0.3034
-Signaling Molecules and Interaction	-Cardiovascular Diseases	0.3926	1.813	3.405	0.7726	2.315	4.488	0.8753	2.071	3.438	1.235	2.838	5.61
Cellular Processes	-Cardiovascular Diseases	10.89	13.74	20.07	7.522	9.71	12.98	15.26	18.55	22.99	6.683	9.041	12.34
-Crystallins	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	0.2825	0.455	0.6972	0.1944	0.3176	0.481	0.363	0.6704	0.8057	0.2012	0.3066	0.6116
-Cytoskeleton	-Cardiovascular Diseases	9.657	11.79	17.11	5.841	7.72	10.02	13.53	15.99	21.07	4.892	7.105	10.63
-Cell Motility	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	0.03448	0.3254	0.4461	0.03082	0.2879	0.3856	0.03593	0.3948	0.5197	0.0329	0.2995	0.4898
-Cell Communication	-Cardiovascular Diseases	0.5791	1.298	1.758	0.6166	1.425	2.389	0.6347	1.052	1.747	0.702	1.33	2.151
Metabolism	-Cardiovascular Diseases	2.901	3.757	5.046	2.583	3.307	4.722	3.335	4.123	5.152	2.413	3.424	4.144
-Membrane Transport	-Cardiovascular Diseases	0.001583	0.00343	0.02064	0.001127	0.002352	0.01687	0.0006597	0.003043	0.02004	0.0009063	0.002416	0.01097
-Central Carbon Metabolism	-Cardiovascular Diseases	0.3445	0.7758	1.661	0.3144	0.751	1.673	0.4037	0.8517	1.714	0.2989	0.8547	1.578
-Energy Metabolism	-Cardiovascular Diseases	0.1565	0.2345	0.5764	0.1167	0.2483	0.6079	0.182	0.2755	0.6208	0.1265	0.2383	0.56
-Biosynthesis	-Cardiovascular Diseases	0.3933	0.511	0.9089	0.3246	0.4377	0.7478	0.4999	0.5253	0.8428	0.2945	0.4867	0.831
-Other Enzymes	-Cardiovascular Diseases	1.062	1.816	2.535	0.9145	1.562	2.308	1.046	2.315	3.284	1.027	1.518	2.01
Organismal Systems	-Cardiovascular Diseases	0.827	1.341	2.639	0.6444	1.266	2.231	1.279	1.658	2.397	0.8534	1.289	2.92
-Immune System	-Cardiovascular Diseases	0.08001	0.553	0.6788	0.08376	0.4567	0.677	0.09363	0.6361	0.974	0.08043	0.577	0.7142
-Endocrine System	-Cardiovascular Diseases	0.02423	0.06719	0.4696	0.01728	0.0492	0.5102	0.02898	0.09697	0.4271	0.01633	0.05252	0.5166
-Circulatory System	-Cardiovascular Diseases	0.2329	0.394	0.9575	0.1606	0.2854	0.8404	0.35	0.547	0.7903	0.188	0.3479	1.038
-Digestive System	-Cardiovascular Diseases	0.003744	0.01241	0.1905	0.004382	0.01173	0.2039	0.004524	0.01262	0.1045	0.001288	0.01324	0.2064
-Excretory System	-Cardiovascular Diseases	0.02451	0.0383	0.1376	0.01716	0.02994	0.0919	0.02594	0.06041	0.1532	0.0175	0.03176	0.1017
-Nervous System	-Cardiovascular Diseases	0.01155	0.03272	0.4431	0.01061	0.02891	0.3824	0.0104	0.03286	0.4646	0.008276	0.02667	0.4836
-Sensory System	-Cardiovascular Diseases	0	0	0.005223	0	0	0.004328	0	0	0.006287	0	0	0.004717
-Development	-Cardiovascular Diseases	0.02063	0.02932	0.2159	0.02189	0.03271	0.2036	0.02519	0.03125	0.1984	0.02334	0.03877	0.2619
-Environmental Adaptation	-Cardiovascular Diseases	0	0.003907	0.3858	0	0.002798	0.3149	0	0.003619	0.3726	0	0.002418	0.3826
Human Diseases	-Cardiovascular Diseases	2.43	3.783	4.98	2.266	3.317	5.237	2.863	4.101	5.173	2.327	3.798	5.083
-Cancers	-Cardiovascular Diseases	0.06794	0.1319	0.8167	0.06331	0.1299	0.784	0.09058	0.1634	1.003	0.0775	0.1425	0.9405
-Immune System Diseases	-Cardiovascular Diseases	0.03414	0.1187	0.1939	0.02893	0.1166	0.1962	0.03201	0.09692	0.1746	0.02973	0.1098	0.2178
-Neurodegenerative Diseases	-Cardiovascular Diseases	0.2585	0.5622	1.909	0.1946	0.3093	1.512	0.3895	0.8915	2.052	0.2035	0.3459	1.339
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0	0	0.2556	0	0	0.2812	0	0	0.2644	0	0	0.2637
-Infectious Diseases	-Cardiovascular Diseases	0.3463	0.7397	2.76	0.2707	0.6466	2.926	0.551	0.872	2.656	0.2873	0.776	3.695
Not Mapped	-Cardiovascular Diseases	3.483	4.99	7.593	2.859	4.272	6.505	5.257	6.521	8.059	3.028	4.27	6.977
-Not Mapped	-Cardiovascular Diseases	3.483	4.99	7.593	2.859	4.272	6.505	5.257	6.521	8.059	3.028	4.27	6.977
TOTAL	-Metabolic Diseases	92.31	622.8	Inf	78.56	784.9	Inf	107.5	705.1	Inf	76.88	812.5	Inf
MAPPED	-Metabolic Diseases	80.29	541.7	Inf	68.52	684.7	Inf	92.92	609.7	Inf	66.56	703.4	Inf
Genetic Information Processing	-Metabolic Diseases	14.39	146.9	Inf	13.43	216	Inf	16.25	147.1	Inf	14.04	246.3	Inf
-Transcription	-Metabolic Diseases	1.096	7.364	Inf	1.128	11.18	Inf	1.034	6.736	Inf	1.13	11.79	Inf
-Translation	-Metabolic Diseases	3.904	26.92	Inf	3.875	40.04	Inf	4.089	27.55	Inf	4.045	46.31	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	8.624	65.02	Inf	7.776	86.38	Inf	10.21	71.8	Inf	8.242	93.88	Inf
-DNA Maintenance	-Metabolic Diseases	0.7663	47.6	Inf	0.6493	78.39	Inf	0.9172	41.03	Inf	0.6255	94.36	Inf
-RNA Family	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Environmental Information Processing	-Metabolic Diseases	3.594	17.45	Inf	5.118	27.83	Inf	6.155	20.25	Inf	6.649	38.62	Inf
-Signal Transduction	-Metabolic Diseases	0.2694	1.728	Inf	0.2562	1.583	Inf	0.32	2.319	Inf	0.2654	1.549	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	3.217	15.72	Inf	4.817	26.25	Inf	5.664	18.7	Inf	6.342	37.08	Inf
Cellular Processes	-Metabolic Diseases	38.11	218.2	Inf	27.05	206.1	Inf	46.72	271.4	Inf	25	181.6	Inf
-Crystallins	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Stress Response	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	-Metabolic Diseases	1.185	7.393	Inf	0.8262	7.565	Inf	1.548	9.808	Inf	0.7968	8.146	Inf
-Cytoskeleton	-Metabolic Diseases	34.64	181.1	Inf	23.63	153.3	Inf	42.82	234	Inf	19.69	130	Inf
-Cell Motility	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Cell Growth and Death	-Metabolic Diseases	0.8405	5.711	Inf	0.7487	7.5	Inf	1.056	6.981	Inf	0.7523	8.092	Inf
-Cell Communication	-Metabolic Diseases	1.45	23.97	Inf	1.604	37.74	Inf	1.29	20.64	Inf	1.522	35.33	Inf
Metabolism	-Metabolic Diseases	9.41	64.45	Inf	8.601	88.84	Inf	10.47	70.95	Inf	8.239	85.84	Inf
-Membrane Transport	-Metabolic Diseases	0.006895	0.02923	Inf	0.00456	0.03009	Inf	0.003115	0.0321	Inf	0.003573	0.02599	Inf
-Central Carbon Metabolism	-Metabolic Diseases	1.123	23.03	Inf	1.118	32.43	Inf	1.072	25.08	Inf	1.151	32.01	Inf
-Energy Metabolism	-Metabolic Diseases	0.4207	4.243	Inf	0.3296	5.423	Inf	0.5598	4.675	Inf	0.3371	5.6	Inf
-Biosynthesis	-Metabolic Diseases	1.28	7.643	Inf	1.056	10.04	Inf	1.456	7.314	Inf	1.004	11.14	Inf
-Other Enzymes	-Metabolic Diseases	6.557	29.51	Inf	5.885	40.91	Inf	7.35	33.87	Inf	5.733	37.08	Inf
Organismal Systems	-Metabolic Diseases	2.071	19.16	Inf	1.676	22.99	Inf	2.6	24.25	Inf	1.761	26.49	Inf
-Immune System	-Metabolic Diseases	0.3131	11.03	Inf	0.2979	13.65	Inf	0.3541	14.25	Inf	0.3186	16.16	Inf
-Endocrine System	-Metabolic Diseases	0.06069	2.372	Inf	0.04494	2.304	Inf	0.08037	2.399	Inf	0.04985	2.229	Inf
-Circulatory System	-Metabolic Diseases	0.9867	4.61	Inf	0.7235	4.817	Inf	1.375	6.5	Inf	0.7803	5.62	Inf
-Digestive System	-Metabolic Diseases	0.01465	0.3395	Inf	0.01558	0.5213	Inf	0.01711	0.2752	Inf	0.005101	0.6017	Inf
-Excretory System	-Metabolic Diseases	0.09115	1.831	Inf	0.07213	2.067	Inf	0.1228	2.008	Inf	0.06553	2.064	Inf
-Nervous System	-Metabolic Diseases	0.0503	0.4681	Inf	0.04291	0.6857	Inf	0.04909	0.3349	Inf	0.03139	0.772	Inf
-Sensory System	-Metabolic Diseases	0	0.02276	NaN	0	0.01751	NaN	0	0.02969	NaN	0	0.01789	NaN
-Development	-Metabolic Diseases	0.07141	0.9969	Inf	0.07715	1.114	Inf	0.06995	0.9583	Inf	0.07999	1.133	Inf
-Environmental Adaptation	-Metabolic Diseases	0	1.921	Inf	0	1.837	Inf	0	1.99	Inf	0	1.686	Inf
Human Diseases	-Metabolic Diseases	9.288	80.93	Inf	8.627	122.9	Inf	9.573	75.68	Inf	7.837	124.5	Inf
-Cancers	-Metabolic Diseases	0.4053	44.77	Inf	0.3289	75.57	Inf	0.5686	37.01	Inf	0.3783	73.52	Inf
-Immune System Diseases	-Metabolic Diseases	0.4992	1.929	Inf	0.513	2.737	Inf	0.3948	1.498	Inf	0.5184	2.917	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	1.011	7.854	Inf	0.7275	6.922	Inf	1.473	10.82	Inf	0.7136	7.068	Inf
-Cardiovascular Diseases	-Metabolic Diseases	2.504	16.25	Inf	2.601	23.47	Inf	2.032	14.63	Inf	2.063	26.57	Inf
-Metabolic Diseases	-Metabolic Diseases	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Infectious Diseases	-Metabolic Diseases	1.831	20.77	Inf	1.669	21.53	Inf	2.296	19.66	Inf	1.601	23.11	Inf
Not Mapped	-Metabolic Diseases	12.02	81.08	Inf	10.03	100.3	Inf	14.54	95.41	Inf	10.33	109.2	Inf
-Not Mapped	-Metabolic Diseases	12.02	81.08	Inf	10.03	100.3	Inf	14.54	95.41	Inf	10.33	109.2	Inf
TOTAL	-Infectious Diseases	7.296	50.41	77.26	5.526	47.08	82.68	9.676	46.81	70.51	5.217	48.02	78.45
MAPPED	-Infectious Diseases	6.346	43.84	67.2	4.82	41.07	72.12	8.367	40.47	60.97	4.516	41.57	67.91
Genetic Information Processing	-Infectious Diseases	1.362	11.86	16.39	1.131	13.22	18.15	1.74	10.19	13.72	1.125	14.51	18.35
-Transcription	-Infectious Diseases	0.08781	0.5988	0.9349	0.08037	0.6761	1.216	0.09359	0.4506	0.6923	0.07729	0.7057	1.194
-Translation	-Infectious Diseases	0.3155	2.132	3.231	0.2773	2.322	4.115	0.3791	1.781	2.593	0.2795	2.526	4.313
-Folding, Sorting and Degradation	-Infectious Diseases	0.8891	5.79	7.997	0.7176	5.897	8.985	1.176	5.684	6.867	0.7153	6.31	8.477
-DNA Maintenance	-Infectious Diseases	0.06922	1.221	4.985	0.05543	1.3	5.935	0.0908	1.069	3.619	0.05315	1.257	6.845
-RNA Family	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Infectious Diseases	0.173	2.113	5.274	0.2377	2.971	8.593	0.313	2.142	4.436	0.2877	3.485	8.924
-Signal Transduction	-Infectious Diseases	0.01815	0.1471	0.4439	0.014	0.1535	0.3447	0.02495	0.145	0.5066	0.01328	0.1657	0.3218
-Signaling Molecules and Interaction	-Infectious Diseases	0.1422	1.956	5.235	0.2237	2.722	8.55	0.288	1.743	4.397	0.2744	3.146	8.871
Cellular Processes	-Infectious Diseases	2.553	20.81	31.45	1.427	15.35	23.42	3.754	20.35	30.55	1.146	13.09	18.81
-Crystallins	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.07302	0.6469	0.8521	0.04334	0.4952	0.7182	0.1146	0.6741	0.974	0.04131	0.5145	0.7003
-Cytoskeleton	-Infectious Diseases	2.197	18.88	27.2	1.125	11.61	18.6	3.345	18.65	27.32	0.8788	9.684	14.14
-Cell Motility	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.02427	0.44	0.6262	0.02603	0.4487	0.5965	0.0238	0.4527	0.6508	0.02326	0.4619	0.6027
-Cell Communication	-Infectious Diseases	0.219	1.544	2.628	0.2078	2.018	2.858	0.2023	1.12	1.924	0.1758	1.846	2.632
Metabolism	-Infectious Diseases	0.6654	4.498	8.376	0.524	4.401	9.54	0.8567	3.878	7.482	0.4631	4.364	8.398
-Membrane Transport	-Infectious Diseases	0.0005484	0.003367	0.02182	0.0003517	0.002366	0.02185	0.0004152	0.00387	0.01766	0.0002557	0.001794	0.01445
-Central Carbon Metabolism	-Infectious Diseases	0.06489	1.049	2.525	0.05194	1.161	2.456	0.07764	0.9643	2.286	0.05124	1.13	2.384
-Energy Metabolism	-Infectious Diseases	0.03445	0.2621	0.6551	0.02881	0.3331	0.9171	0.0392	0.2338	0.6077	0.02671	0.3258	0.8294
-Biosynthesis	-Infectious Diseases	0.08798	0.6776	1.136	0.06167	0.6326	1.199	0.1079	0.5744	0.9278	0.05261	0.6271	1.025
-Other Enzymes	-Infectious Diseases	0.3848	2.208	3.722	0.3125	2.249	4.083	0.4486	2.058	3.737	0.2779	2.132	3.581
Organismal Systems	-Infectious Diseases	0.2526	1.857	3.016	0.209	1.819	3.383	0.32	1.662	2.798	0.1989	1.973	3.249
-Immune System	-Infectious Diseases	0.01507	0.4507	1.209	0.01383	0.4629	1.23	0.01801	0.4751	1.329	0.01379	0.573	1.21
-Endocrine System	-Infectious Diseases	0.03314	0.09669	0.1701	0.02693	0.08366	0.1744	0.03501	0.109	0.1608	0.03113	0.08672	0.1398
-Circulatory System	-Infectious Diseases	0.07473	0.5324	1.187	0.04811	0.4336	1.211	0.1202	0.5989	0.902	0.04903	0.4874	1.242
-Digestive System	-Infectious Diseases	0.0007052	0.01472	0.1414	0.0007238	0.01556	0.1722	0.00087	0.01421	0.0692	0.0002208	0.01404	0.1441
-Excretory System	-Infectious Diseases	0.01097	0.04978	0.1861	0.007474	0.04323	0.1552	0.01636	0.05347	0.1872	0.007195	0.04093	0.1277
-Nervous System	-Infectious Diseases	0.00547	0.03264	0.3119	0.004775	0.03551	0.323	0.004359	0.02995	0.3077	0.004052	0.02957	0.3514
-Sensory System	-Infectious Diseases	0	0	0.007061	0	0	0.006693	0	0	0.007209	0	0	0.006732
-Development	-Infectious Diseases	0.009244	0.03899	0.2561	0.009423	0.04624	0.2701	0.009624	0.03817	0.2332	0.008486	0.04996	0.294
-Environmental Adaptation	-Infectious Diseases	0	0.006211	0.2716	0	0.005048	0.266	0	0.005561	0.2467	0	0.004304	0.2672
Human Diseases	-Infectious Diseases	1.34	4.316	7.018	1.292	4.363	8.371	1.383	3.903	6.017	1.295	4.035	8.1
-Cancers	-Infectious Diseases	0.01951	0.1626	1.223	0.01528	0.1803	1.66	0.03142	0.1492	0.9222	0.01637	0.177	1.52
-Immune System Diseases	-Infectious Diseases	0.03525	0.1143	0.2621	0.03115	0.1383	0.3034	0.0321	0.09495	0.172	0.02851	0.1491	0.3108
-Neurodegenerative Diseases	-Infectious Diseases	0.04869	0.8611	2.005	0.03379	0.5241	1.946	0.07491	0.9506	1.949	0.03489	0.5264	1.996
-Cardiovascular Diseases	-Infectious Diseases	0.1884	1.186	1.782	0.1652	1.327	1.804	0.1923	0.8851	1.537	0.1714	1.109	1.979
-Metabolic Diseases	-Infectious Diseases	0	0	0.3103	0	0	0.3822	0	0	0.2434	0	0	0.3763
-Infectious Diseases	-Infectious Diseases	1	1	1	1	1	1	1	1	1	1	1	1
Not Mapped	-Infectious Diseases	0.9498	6.562	10.06	0.7058	6.014	10.56	1.309	6.333	9.541	0.7008	6.451	10.54
-Not Mapped	-Infectious Diseases	0.9498	6.562	10.06	0.7058	6.014	10.56	1.309	6.333	9.541	0.7008	6.451	10.54
TOTAL	Not Mapped	7.681	7.681	7.681	7.829	7.829	7.829	7.39	7.39	7.39	7.444	7.444	7.444
MAPPED	Not Mapped	6.681	6.681	6.681	6.829	6.829	6.829	6.39	6.39	6.39	6.444	6.444	6.444
Genetic Information Processing	Not Mapped	1.197	1.434	1.937	1.338	1.602	2.327	1.068	1.329	1.687	1.36	1.606	2.385
-Transcription	Not Mapped	0.0896	0.09124	0.09295	0.1105	0.1124	0.1151	0.06955	0.07098	0.07256	0.1073	0.1094	0.1125
-Translation	Not Mapped	0.3145	0.3212	0.332	0.3779	0.3873	0.3929	0.2657	0.2718	0.2887	0.3793	0.3989	0.4111
-Folding, Sorting and Degradation	Not Mapped	0.6774	0.8392	0.9458	0.745	0.9361	1.027	0.6237	0.7832	0.9084	0.7351	0.9455	1.036
-DNA Maintenance	Not Mapped	0.06376	0.108	0.6036	0.06471	0.1179	0.7958	0.06308	0.09975	0.4451	0.06056	0.1192	0.878
-RNA Family	Not Mapped	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Not Mapped	0.1143	0.4839	0.5676	0.2383	0.6727	0.8794	0.1898	0.3427	0.4972	0.3261	0.601	0.8875
-Signal Transduction	Not Mapped	0.003972	0.02438	0.0562	0.004018	0.02553	0.04812	0.004177	0.025	0.06908	0.005011	0.02569	0.0434
-Signaling Molecules and Interaction	Not Mapped	0.08994	0.4479	0.5204	0.2136	0.6326	0.8363	0.1647	0.3045	0.4608	0.3035	0.5616	0.8496
Cellular Processes	Not Mapped	2.624	2.691	3.148	1.996	2.096	2.684	2.798	2.867	3.202	1.6	1.769	2.346
-Crystallins	Not Mapped	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Not Mapped	0.0624	0.08471	0.1047	0.05502	0.06864	0.08892	0.06657	0.09642	0.1138	0.05003	0.06645	0.08766
-Cytoskeleton	Not Mapped	2.227	2.313	2.772	1.515	1.594	2.235	2.453	2.555	2.863	1.176	1.254	1.975
-Cell Motility	Not Mapped	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Not Mapped	0.005556	0.06744	0.07044	0.006051	0.07197	0.0748	0.005717	0.07112	0.0731	0.004982	0.071	0.07413
-Cell Communication	Not Mapped	0.1207	0.2306	0.2974	0.1598	0.2945	0.3939	0.0887	0.1654	0.2168	0.1473	0.2509	0.3408
Metabolism	Not Mapped	0.5696	0.7006	0.8328	0.6143	0.7424	0.8956	0.5014	0.6543	0.7695	0.5843	0.679	0.7977
-Membrane Transport	Not Mapped	0.0003495	0.0006237	0.002623	0.0003001	0.000759	0.002594	0.000121	0.0005787	0.002408	0.0002206	0.0007979	0.001661
-Central Carbon Metabolism	Not Mapped	0.06832	0.1713	0.284	0.07358	0.1999	0.3235	0.0593	0.1542	0.2628	0.07312	0.1855	0.2932
-Energy Metabolism	Not Mapped	0.0315	0.03627	0.1218	0.03107	0.04649	0.1152	0.02293	0.0385	0.1168	0.02963	0.04579	0.1077
-Biosynthesis	Not Mapped	0.0858	0.1065	0.1359	0.0856	0.1052	0.1309	0.07334	0.09186	0.1239	0.07507	0.1016	0.1258
-Other Enzymes	Not Mapped	0.2034	0.3084	0.5028	0.2234	0.3479	0.5402	0.1665	0.3018	0.4824	0.2155	0.301	0.4741
Organismal Systems	Not Mapped	0.1723	0.2659	0.4253	0.1671	0.2962	0.4379	0.1788	0.2583	0.3813	0.1705	0.2838	0.4476
-Immune System	Not Mapped	0.01587	0.08912	0.1437	0.0196	0.08964	0.1598	0.01375	0.08728	0.1494	0.01968	0.09444	0.1486
-Endocrine System	Not Mapped	0.004856	0.0171	0.1076	0.004479	0.01513	0.141	0.004444	0.01711	0.08039	0.003976	0.01537	0.127
-Circulatory System	Not Mapped	0.05335	0.08211	0.1427	0.0444	0.07211	0.1444	0.06587	0.09453	0.1171	0.04623	0.07555	0.1588
-Digestive System	Not Mapped	0.0007425	0.002142	0.03237	0.0008885	0.00218	0.04002	0.0006645	0.001764	0.01662	0.000315	0.001996	0.03164
-Excretory System	Not Mapped	0.0036	0.009834	0.02258	0.003312	0.008276	0.02061	0.003219	0.008443	0.02104	0.0028	0.007268	0.01891
-Nervous System	Not Mapped	0.00255	0.005773	0.06967	0.002824	0.006766	0.07324	0.001907	0.003684	0.07293	0.001938	0.006445	0.07324
-Sensory System	Not Mapped	0	0	0.001153	0	0	0.001152	0	0	0.001153	0	0	0.001105
-Development	Not Mapped	0.005845	0.005977	0.03243	0.007622	0.007783	0.0377	0.004792	0.00492	0.02869	0.007673	0.007796	0.03973
-Environmental Adaptation	Not Mapped	0	0.0005145	0.06218	0	0.0004301	0.06181	0	0.0004491	0.05927	0	0.0003661	0.05866
Human Diseases	Not Mapped	0.4928	0.6391	0.9981	0.5031	0.6661	1.226	0.4859	0.5783	0.7959	0.4718	0.6121	1.25
-Cancers	Not Mapped	0.01556	0.01954	0.1702	0.0157	0.02149	0.2032	0.01642	0.02035	0.1402	0.01696	0.02263	0.1879
-Immune System Diseases	Not Mapped	0.009469	0.01876	0.04154	0.01012	0.02205	0.05113	0.006088	0.01441	0.02715	0.009818	0.02185	0.05019
-Neurodegenerative Diseases	Not Mapped	0.05127	0.1172	0.241	0.04788	0.08019	0.232	0.05721	0.1246	0.2545	0.04978	0.06909	0.1997
