Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Cell Growth and Death	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Human Diseases	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-       Stress response	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Immune Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-       Stress response	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-       Stress response	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Vesicular transport	2492	2493	43880	3099	3100	57790	2275	2275	55660	3034	3035	62880	2049	2049	69200
MAPPED	-Vesicular transport	2243	2243	39490	2844	2845	53030	2104	2104	51460	2821	2822	58470	1907	1907	64400
Genetic Information Processing	-Vesicular transport	629.5	638.8	11110	836.5	848.7	15610	664.8	676	16330	931.1	945.2	19380	684.3	694	23220
-Transcription	-Vesicular transport	99.36	106.4	1863	131	140.4	2614	102.5	109.5	2670	136.6	145.4	3006	95.35	101.6	3412
-Translation	-Vesicular transport	346.1	347.7	6058	479.9	481.8	8884	400	401.8	9728	582.2	584.3	11990	443.2	444.7	14880
-Folding, Sorting and Degradation	-Vesicular transport	139.5	151.5	2595	169.2	184.5	3335	123.1	135.7	3221	164	180.4	3634	113.7	124.8	4115
-DNA Maintenance	-Vesicular transport	35.81	37.25	636.3	45.5	47.22	835.6	32.04	32.87	751.2	39.33	40.24	776.1	26.08	26.74	826.4
-RNA Family	-Vesicular transport	0.002615	0.004359	0.07714	0.002742	0.00457	0.08571	0.001538	0.002563	0.06297	0.001815	0.003026	0.06297	0.001114	0.001857	0.06297
Environmental Information Processing	-Vesicular transport	19.22	23.5	358.5	19.37	24.99	364.5	11.48	15.07	283.4	13.77	17.58	289.7	8.431	10.65	289.9
-Signal Transduction	-Vesicular transport	19.03	23.31	355.1	19.37	24.99	364.4	11.48	15.07	283.4	13.77	17.58	289.7	8.43	10.65	289.9
-Signaling Molecules and Interaction	-Vesicular transport	0.1907	0.1907	3.357	0.0009141	0.0009144	0.01705	0.0005126	0.0005127	0.01254	0.0006051	0.0006053	0.01254	0.0003713	0.0003714	0.01254
Cellular Processes	-Vesicular transport	42.32	43.51	742.9	32.35	34.54	597.3	23.74	25.75	569.6	31.16	33.8	637.1	20.88	22.98	686.6
-Cell Structure	-Vesicular transport	3.506	3.507	61.73	9.696	9.699	180.8	7.519	7.52	184	9.866	9.868	204.5	5.459	5.46	184.4
-Crystallins	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Vesicular transport	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cytoskeleton	-Vesicular transport	8.867	9.323	156.9	11.05	11.68	207.2	7.497	7.995	184.2	9.688	10.22	201.6	6.681	7.093	226.6
-Cell Motility	-Vesicular transport	19.93	22.31	388.1	0.01432	0.01554	0.2971	0.008031	0.008715	0.2183	0.009481	0.01029	0.2183	0.005817	0.006312	0.2183
-Cell Growth and Death	-Vesicular transport	7.56	8.553	133.1	10.59	12.15	197.4	7.719	9.225	188.9	10.6	12.71	219.6	7.738	9.425	261.4
-Cellular Community	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Vesicular transport	1516	1539	27170	1909	1939	36320	1367	1389	34080	1798	1826	37960	1160	1181	39950
-Membrane Transport	-Vesicular transport	242.2	255.5	4579	287.1	295.7	5606	194.6	201.4	5005	228.2	236.7	5014	125.5	137	4706
-Central Carbon Metabolism	-Vesicular transport	556.3	614.9	10470	707	726.8	13320	472	491.1	11620	565.1	586.1	11720	341.5	356.4	11780
-Energy Metabolism	-Vesicular transport	50.59	55.16	889	73.88	79.82	1387	58.42	63.47	1429	73.74	80.03	1542	46.45	48.27	1553
-Biosynthesis	-Vesicular transport	377.8	385.9	6903	549.7	558.3	10660	435.9	445.1	11130	666.5	685.9	14500	467.5	482.9	16620
-Other Enzymes	-Vesicular transport	212.4	239.8	4353	241.8	269.2	4972	166.6	186.4	4483	212	238.3	4814	141.5	155.3	5382
Organismal Systems	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Vesicular transport	0.4514	5.061	93.03	0.6042	6.394	128	0.4235	4.214	108.5	0.5441	4.992	111.8	0.3035	3.17	112.9
-Cancers	-Vesicular transport	0	0	0.309	0	0	0.2756	0	0	0.1754	0	0	0.2071	0	0	0.1452
-Immune Diseases	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Vesicular transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Vesicular transport	0.001163	2.91	51.22	0.001219	3.77	70.28	0.0006836	2.219	54.27	0.000807	2.638	54.65	0.0004952	1.673	56.51
-Drug resistance	-Vesicular transport	0.08514	1.488	35.79	0.1167	1.863	48.73	0.09296	1.355	45.81	0.126	1.626	48.29	0.1049	0.9793	46.21
Not Mapped	-Vesicular transport	249.4	249.4	4391	254.9	255	4754	171.5	171.6	4197	212.8	212.8	4410	141.9	142	4794
-Not Mapped	-Vesicular transport	249.4	249.4	4391	254.9	255	4754	171.5	171.6	4197	212.8	212.8	4410	141.9	142	4794
TOTAL	-Cytoskeleton	267.3	281	281	265.4	280.4	280.4	284.6	303.5	303.5	297	313.1	313.1	288.8	306.6	306.6
MAPPED	-Cytoskeleton	240.5	252.9	252.9	243.6	257.4	257.4	263.1	280.6	280.6	276.2	291.2	291.2	268.8	285.4	285.4
Genetic Information Processing	-Cytoskeleton	67.52	71.17	73.06	71.49	75.77	77.84	83.14	89.05	91.26	91.1	96.53	98.7	96.33	102.8	105
-Transcription	-Cytoskeleton	10.66	11.59	12.14	11.22	12.26	12.83	12.82	14.05	14.66	13.37	14.44	15.12	13.44	14.6	15.33
-Translation	-Cytoskeleton	36.9	38.65	39.38	40.8	42.96	43.76	49.74	52.84	53.79	56.64	59.57	60.54	62.11	65.75	66.73
-Folding, Sorting and Degradation	-Cytoskeleton	14.96	16.32	17.17	14.5	15.86	16.83	15.4	17.18	18.26	16.05	17.72	18.74	16.04	17.73	18.81
-DNA Maintenance	-Cytoskeleton	3.877	4.022	4.146	3.838	4.061	4.215	3.84	4.111	4.385	3.666	3.933	4.167	3.449	3.772	4.003
-RNA Family	-Cytoskeleton	0.0002805	0.0004261	0.0004987	0.0002349	0.0003585	0.0004175	0.0001924	0.0002963	0.000342	0.0001777	0.0002707	0.0003159	0.000157	0.0002408	0.0002792
Environmental Information Processing	-Cytoskeleton	2.09	2.397	2.748	1.664	1.762	2.298	1.436	1.545	2.027	1.348	1.473	1.842	1.189	1.308	1.632
-Signal Transduction	-Cytoskeleton	2.069	2.377	2.727	1.664	1.762	2.298	1.436	1.545	2.027	1.348	1.473	1.842	1.189	1.308	1.632
-Signaling Molecules and Interaction	-Cytoskeleton	0.02045	0.0215	0.0215	7.829e-05	8.272e-05	8.272e-05	6.412e-05	6.838e-05	6.838e-05	5.924e-05	6.246e-05	6.246e-05	5.235e-05	5.558e-05	5.558e-05
Cellular Processes	-Cytoskeleton	4.526	4.794	4.99	2.743	2.958	3.04	2.912	3.22	3.307	3.009	3.271	3.39	2.866	3.188	3.295
-Cell Structure	-Cytoskeleton	0.3761	0.3954	0.3954	0.8304	0.8774	0.8774	0.9405	1.003	1.003	0.9658	1.018	1.018	0.7696	0.8171	0.8171
-Crystallins	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Cytoskeleton	0.006092	0.1073	0.1128	0.004593	0.08565	0.09049	0.005112	0.1251	0.1334	0.004723	0.09789	0.1032	0.004174	0.141	0.1497
-Cytoskeleton	-Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Motility	-Cytoskeleton	2.137	2.393	2.572	0.001227	0.001406	0.001434	0.001005	0.001154	0.001185	0.0009281	0.001062	0.001083	0.0008201	0.0009423	0.0009634
-Cell Growth and Death	-Cytoskeleton	0.811	0.9042	0.9646	0.9068	1.015	1.1	0.9655	1.096	1.231	1.037	1.148	1.311	1.091	1.22	1.411
-Cellular Community	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Cytoskeleton	164.5	170.9	173.9	165.7	172.8	176.1	173.2	182.3	186.1	178.4	185.5	189.4	166	173.6	177.7
-Membrane Transport	-Cytoskeleton	25.93	27.55	29.33	23.63	25.98	27.2	23.14	25.96	27.29	21.31	23.64	24.97	17.25	19.36	20.85
-Central Carbon Metabolism	-Cytoskeleton	62.47	65.49	69.34	60.18	64.19	67.38	59.41	62.95	66.76	55.36	58.31	61.59	48.15	52.06	53.35
-Energy Metabolism	-Cytoskeleton	5.266	5.729	6.251	6.162	6.712	7.408	7.152	7.899	8.8	7.084	7.749	8.729	6.443	6.884	7.869
-Biosynthesis	-Cytoskeleton	41.4	42.96	44.02	47.48	50.11	51.2	55.19	58.66	60.43	66.34	69.87	71.6	67.2	70.36	73.17
-Other Enzymes	-Cytoskeleton	23.94	26.52	27.77	21.06	23.86	25.24	20.83	23.49	25.85	20.76	23.33	25.1	20.94	22.9	23.85
Organismal Systems	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cytoskeleton	0.05089	0.3377	1.673	0.05466	0.3516	1.84	0.05649	0.3083	2.307	0.05615	0.2852	2.249	0.04542	0.2661	2.319
-Cancers	-Cytoskeleton	0	0	0.03314	0	0	0.0236	0	0	0.02194	0	0	0.02027	0	0	0.02047
-Immune Diseases	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Cytoskeleton	0.0001311	0.07147	0.3648	0.0001103	0.06549	0.3827	9.118e-05	0.08568	0.3404	8.328e-05	0.07776	0.3151	7.411e-05	0.0839	0.2945
-Drug resistance	-Cytoskeleton	0.00913	0.1596	1.672	0.009992	0.1595	1.84	0.01163	0.1694	2.307	0.01233	0.1591	2.249	0.01478	0.138	2.318
Not Mapped	-Cytoskeleton	26.75	28.12	28.12	21.83	23.07	23.07	21.45	22.88	22.88	20.83	21.96	21.96	20.01	21.25	21.25
-Not Mapped	-Cytoskeleton	26.75	28.12	28.12	21.83	23.07	23.07	21.45	22.88	22.88	20.83	21.96	21.96	20.01	21.25	21.25
TOTAL	-Cell Motility	108.2	113.1	119	188300	195600	211900	246600	256000	277400	278500	289200	313300	306500	318300	344800
MAPPED	-Cell Motility	97.36	101.7	107.1	172900	179500	194500	228000	236700	256500	259000	269000	291400	285300	296200	320900
Genetic Information Processing	-Cell Motility	27.44	28.63	31.22	50730	54620	58410	72040	77570	82780	85440	91880	98210	102200	109900	117600
-Transcription	-Cell Motility	4.462	4.742	5.104	8520	8960	9694	11830	12500	13380	13320	14110	15020	15110	16050	17110
-Translation	-Cell Motility	15.02	15.55	16.6	28960	30520	33240	43090	45380	49370	53120	55910	60840	65910	69260	75360
-Folding, Sorting and Degradation	-Cell Motility	6.253	6.587	7.542	10540	11640	12610	13790	15230	16540	15560	17120	18630	17540	19260	21000
-DNA Maintenance	-Cell Motility	1.589	1.676	1.763	2724	2940	3227	3327	3700	4000	3438	3849	4156	3661	4155	4503
-RNA Family	-Cell Motility	0.0001238	0.0001714	0.0002138	0.1875	0.2553	0.3125	0.1875	0.2553	0.3125	0.1875	0.2553	0.3125	0.1875	0.2553	0.3125
Environmental Information Processing	-Cell Motility	0.8344	1.02	1.177	1227	1357	1608	1292	1430	1729	1313	1453	1734	1310	1449	1727
-Signal Transduction	-Cell Motility	0.826	1.012	1.168	1226	1357	1608	1292	1430	1729	1313	1453	1734	1310	1449	1727
-Signaling Molecules and Interaction	-Cell Motility	0.008278	0.008651	0.009103	0.05556	0.05769	0.0625	0.05556	0.05769	0.0625	0.05556	0.05769	0.0625	0.05556	0.05769	0.0625
Cellular Processes	-Cell Motility	1.907	1.94	2.059	1947	2120	2362	2523	2790	3139	2822	3131	3491	3041	3420	3868
-Cell Structure	-Cell Motility	0.1522	0.1591	0.1674	589.3	611.9	662.9	814.9	846.2	916.7	905.8	940.6	1019	816.8	848.2	918.9
-Crystallins	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Cell Motility	0.002478	0.04437	0.04774	3.259	63.11	68.37	4.43	112.5	121.9	4.43	95.34	103.3	4.43	155.4	168.3
-Cytoskeleton	-Cell Motility	0.3849	0.4091	0.4412	697.4	709.6	798.3	843.7	860.2	974.7	923.7	937.8	1055	1038	1058	1194
-Cell Motility	-Cell Motility	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cell Growth and Death	-Cell Motility	0.3355	0.3699	0.4083	643.5	766.7	831	836.5	1002	1125	972.8	1149	1312	1158	1372	1586
-Cellular Community	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Cell Motility	66.95	70.02	72.72	117600	123000	132600	150100	157000	169300	167300	175000	188600	176200	184500	198800
-Membrane Transport	-Cell Motility	10.88	11.52	12.17	16770	19130	20410	20050	23250	24900	19980	23070	24940	18300	21190	23110
-Central Carbon Metabolism	-Cell Motility	25.46	26.88	28.36	42700	46990	50060	51480	56330	59690	51910	56890	59950	51110	55440	59250
-Energy Metabolism	-Cell Motility	2.203	2.305	2.646	4373	5050	5458	6197	7121	7738	6644	7615	8265	6838	7818	8168
-Biosynthesis	-Cell Motility	16.63	17.79	18.42	34700	35830	38230	49490	50990	54430	64540	66130	70860	73800	75950	81480
-Other Enzymes	-Cell Motility	9.424	10.8	12.11	15560	16810	19420	19390	20490	23630	21000	21900	25130	21980	24760	27350
Organismal Systems	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cell Motility	0.01959	0.1503	0.704	38.12	265.7	1390	47.66	281.8	2109	51.86	285.4	2250	47.15	299.2	2607
-Cancers	-Cell Motility	0	0	0.01385	0	0	16.75	0	0	19.01	0	0	19.01	0	0	21.73
-Immune Diseases	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Cell Motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Cell Motility	5.363e-05	0.02987	0.146	0.08333	53.39	266.9	0.08333	79.97	287.2	0.08333	77.05	291.1	0.08333	89.17	305.7
-Drug resistance	-Cell Motility	0.003862	0.07043	0.6842	7.363	117.6	1390	10.46	152.5	2108	12.01	155	2250	16.29	152.2	2607
Not Mapped	-Cell Motility	10.83	11.31	11.9	15490	16090	17430	18590	19300	20910	19540	20290	21980	21240	22050	23890
-Not Mapped	-Cell Motility	10.83	11.31	11.9	15490	16090	17430	18590	19300	20910	19540	20290	21980	21240	22050	23890
TOTAL	-Cell Growth and Death	276.6	291.3	329.6	242.5	255	292.7	234	246.6	294.7	229.3	238.8	286.3	208.2	217.4	264.7
MAPPED	-Cell Growth and Death	248.9	262.2	296.6	222.6	234	268.6	216.3	228	272.5	213.2	222	266.2	193.8	202.3	246.4
Genetic Information Processing	-Cell Growth and Death	70.91	76.46	83.46	66.33	71.53	79.08	69.48	74.95	86.48	71.43	76.01	88.25	70.65	75.16	88.82
-Transcription	-Cell Growth and Death	11.53	12.82	14.02	10.75	11.95	13.24	11.07	12.17	14.18	10.75	11.73	13.72	10.12	11.05	13.13
-Translation	-Cell Growth and Death	38.76	40.65	45.5	37.84	39.64	45	41.47	43.57	51.51	44.32	46.02	54.61	45.32	47.21	56.93
-Folding, Sorting and Degradation	-Cell Growth and Death	16.31	18.05	19.49	13.93	15.63	16.89	13.34	15.64	17.06	12.9	15.08	16.54	12.07	14.06	15.71
-DNA Maintenance	-Cell Growth and Death	4.024	4.384	4.78	3.533	3.901	4.298	3.197	3.564	4.151	2.879	3.177	3.711	2.565	2.839	3.371
-RNA Family	-Cell Growth and Death	0.0003058	0.0004838	0.0005775	0.0002256	0.0003576	0.0004262	0.0001667	0.0002636	0.0003149	0.0001429	0.0002286	0.000272	0.0001182	0.0001887	0.0002278
Environmental Information Processing	-Cell Growth and Death	2.112	2.693	3.223	1.521	1.837	2.36	1.181	1.464	1.874	1.041	1.274	1.58	0.8571	1.08	1.313
-Signal Transduction	-Cell Growth and Death	2.091	2.668	3.198	1.521	1.837	2.36	1.181	1.464	1.874	1.041	1.274	1.58	0.857	1.08	1.313
-Signaling Molecules and Interaction	-Cell Growth and Death	0.02116	0.02229	0.02522	7.153e-05	7.521e-05	8.634e-05	5.272e-05	5.557e-05	6.641e-05	4.573e-05	4.763e-05	5.711e-05	3.775e-05	3.94e-05	4.798e-05
Cellular Processes	-Cell Growth and Death	4.911	5.225	5.58	2.629	2.842	3.025	2.549	2.791	3.016	2.482	2.66	2.901	2.238	2.438	2.627
-Cell Structure	-Cell Growth and Death	0.3892	0.4099	0.4637	0.7587	0.7978	0.9158	0.7733	0.8151	0.9741	0.7456	0.7765	0.9311	0.5549	0.5792	0.7054
-Crystallins	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Cell Growth and Death	0.006272	0.1169	0.1247	0.004172	0.08228	0.08916	0.004186	0.1084	0.1217	0.003631	0.0787	0.08988	0.002997	0.1061	0.1227
-Cytoskeleton	-Cell Growth and Death	0.9842	1.09	1.173	0.8647	0.9607	1.044	0.771	0.8666	0.9712	0.7321	0.804	0.9143	0.6791	0.7526	0.8633
-Cell Motility	-Cell Growth and Death	2.329	2.608	2.915	0.001178	0.001304	0.001496	0.0008706	0.0009632	0.001151	0.0007461	0.0008255	0.0009898	0.0006172	0.0006829	0.0008317
-Cell Growth and Death	-Cell Growth and Death	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cellular Community	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Cell Growth and Death	170.4	180.9	202.8	151.5	160.6	182.7	142.7	151.8	179.4	137.8	144.9	171.9	119.7	126.3	152.2
-Membrane Transport	-Cell Growth and Death	28.36	30.05	32.42	23.62	24.97	28.08	21.09	22.76	26.24	18.14	19.63	22.34	14.08	14.73	16.73
-Central Carbon Metabolism	-Cell Growth and Death	64.45	72.49	79.35	55.58	62.58	69.18	48.46	55.67	63.59	42.56	48.41	56.22	35.32	39.23	45.85
-Energy Metabolism	-Cell Growth and Death	5.576	6.449	6.719	5.804	6.589	7.027	6.09	7.151	7.567	5.694	6.656	7.02	4.812	5.578	5.943
-Biosynthesis	-Cell Growth and Death	43.21	47.7	51.86	44.48	48.99	53.44	46.59	51.34	58.78	52.63	56.69	65.46	49.82	52.95	63.17
-Other Enzymes	-Cell Growth and Death	26.09	28.37	32.7	20.23	22.43	25.33	18.06	21.19	23.59	16.69	20.06	21.92	15.01	17.42	20.59
Organismal Systems	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Cell Growth and Death	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
