Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Sensory System	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Development	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf
-Cancers	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Neurodegenerative Diseases	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Neurodegenerative Diseases	Inf	Inf	Inf	Inf	Inf
TOTAL	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
MAPPED	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Transcription	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Translation	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
Metabolism	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Immune System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Development	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Cancers	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Substance Dependence	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Substance Dependence	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Immune System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Cancers	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Immune Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	697.5	683.9	795.7	901.4	935.2
MAPPED	-Infectious Diseases	627.7	627.7	735.7	838.2	870.4
Genetic Information Processing	-Infectious Diseases	177.7	186.1	235.1	279.6	315.4
-Transcription	-Infectious Diseases	27.81	28.92	35.85	40.58	43.53
-Translation	-Infectious Diseases	97.1	106.1	140.4	173.5	202.9
-Folding, Sorting and Degradation	-Infectious Diseases	42.4	40.71	47.45	53.6	56.95
-DNA Maintenance	-Infectious Diseases	10.43	10.4	11.4	11.84	12.08
-RNA Family	-Infectious Diseases	0.000732	0.0006052	0.0005379	0.0005394	0.0005085
Environmental Information Processing	-Infectious Diseases	5.882	4.541	4.31	4.471	4.235
-Signal Transduction	-Infectious Diseases	5.823	4.541	4.31	4.471	4.234
-Signaling Molecules and Interaction	-Infectious Diseases	0.05337	0.0002017	0.0001793	0.0001798	0.0001695
Cellular Processes	-Infectious Diseases	12.18	7.623	9.005	10.04	10.49
-Cell Structure	-Infectious Diseases	0.9813	2.14	2.63	2.931	2.492
-Crystallins	-Infectious Diseases	0	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0	0
-       Stress response	-Infectious Diseases	0	0	0	0	0
-Vesicular transport	-Infectious Diseases	0.01747	0.01261	0.01595	0.01574	0.01498
-Cytoskeleton	-Infectious Diseases	2.609	2.577	2.796	3.035	3.238
-Cell Motility	-Infectious Diseases	5.914	0.003228	0.002869	0.002877	0.002712
-Cell Growth and Death	-Infectious Diseases	2.394	2.663	3.227	3.709	4.203
-Cellular Community	-Infectious Diseases	0	0	0	0	0
Metabolism	-Infectious Diseases	430	428	485.8	542.6	538.7
-Membrane Transport	-Infectious Diseases	71.95	65.88	71.36	71.74	62.53
-Central Carbon Metabolism	-Infectious Diseases	163	167.8	179.6	182.8	168.8
-Energy Metabolism	-Infectious Diseases	15.44	17.54	22.2	23.78	22.03
-Biosynthesis	-Infectious Diseases	108	122.4	154.3	201.3	217.6
-Other Enzymes	-Infectious Diseases	70.39	54.27	58.26	63	67.79
Organismal Systems	-Infectious Diseases	0	0	0	0	0
-Immune System	-Infectious Diseases	0	0	0	0	0
-Endocrine System	-Infectious Diseases	0	0	0	0	0
-Circulatory System	-Infectious Diseases	0	0	0	0	0
-Digestive System	-Infectious Diseases	0	0	0	0	0
-Excretory System	-Infectious Diseases	0	0	0	0	0
-Nervous System	-Infectious Diseases	0	0	0	0	0
-Sensory System	-Infectious Diseases	0	0	0	0	0
-Development	-Infectious Diseases	0	0	0	0	0
-Environmental Adaptation	-Infectious Diseases	0	0	0	0	0
Human Diseases	-Infectious Diseases	1.029	1.031	1.042	1.048	1.063
-Cancers	-Infectious Diseases	0	0	0	0	0
-Immune Diseases	-Infectious Diseases	0	0	0	0	0
-Neurodegenerative Diseases	-Infectious Diseases	0	0	0	0	0
-Substance Dependence	-Infectious Diseases	0	0	0	0	0
-Cardiovascular Diseases	-Infectious Diseases	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Infectious Diseases	0	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1	1
-Drug resistance	-Infectious Diseases	0.02926	0.03095	0.04189	0.04776	0.06266
Not Mapped	-Infectious Diseases	69.79	56.26	59.99	63.22	64.79
-Not Mapped	-Infectious Diseases	69.79	56.26	59.99	63.22	64.79
TOTAL	-Drug resistance	152.7	139.6	122	129.6	124.4
MAPPED	-Drug resistance	137.4	128.2	112.8	120.5	115.8
Genetic Information Processing	-Drug resistance	39.15	38.25	36.25	40.37	42.14
-Transcription	-Drug resistance	6.519	6.328	5.87	6.211	6.169
-Translation	-Drug resistance	21.36	21.72	21.55	24.96	27
-Folding, Sorting and Degradation	-Drug resistance	9.077	8.151	7.115	7.524	7.384
-DNA Maintenance	-Drug resistance	2.195	2.05	1.718	1.68	1.584
-RNA Family	-Drug resistance	0.0001959	0.000151	0.0001008	9.478e-05	8.268e-05
Environmental Information Processing	-Drug resistance	1.296	0.9524	0.6663	0.6379	0.5511
-Signal Transduction	-Drug resistance	1.283	0.9524	0.6663	0.6379	0.5511
-Signaling Molecules and Interaction	-Drug resistance	0.01169	4.119e-05	2.749e-05	2.585e-05	2.255e-05
Cellular Processes	-Drug resistance	2.664	1.458	1.273	1.331	1.268
-Cell Structure	-Drug resistance	0.2149	0.4369	0.4032	0.4214	0.3315
-Crystallins	-Drug resistance	0	0	0	0	0
-Stress Response	-Drug resistance	0	0	0	0	0
-       Stress response	-Drug resistance	0	0	0	0	0
-Vesicular transport	-Drug resistance	0.003913	0.0027	0.002412	0.002264	0.001947
-Cytoskeleton	-Drug resistance	0.5434	0.498	0.402	0.4138	0.4057
-Cell Motility	-Drug resistance	1.381	0.0007002	0.0004673	0.0004394	0.0003833
-Cell Growth and Death	-Drug resistance	0.4634	0.4771	0.4139	0.4526	0.4699
-Cellular Community	-Drug resistance	0	0	0	0	0
Metabolism	-Drug resistance	92.95	86.15	73.34	76.91	70.6
-Membrane Transport	-Drug resistance	15.02	13.4	10.86	10.11	7.819
-Central Carbon Metabolism	-Drug resistance	37.13	31.97	25.36	24.21	21.25
-Energy Metabolism	-Drug resistance	3.383	3.622	3.375	3.395	3.005
-Biosynthesis	-Drug resistance	23.16	24.78	23.37	28.47	28.39
-Other Enzymes	-Drug resistance	13.02	10.89	9.061	9.366	9.243
Organismal Systems	-Drug resistance	0	0	0	0	0
-Immune System	-Drug resistance	0	0	0	0	0
-Endocrine System	-Drug resistance	0	0	0	0	0
-Circulatory System	-Drug resistance	0	0	0	0	0
-Digestive System	-Drug resistance	0	0	0	0	0
-Excretory System	-Drug resistance	0	0	0	0	0
-Nervous System	-Drug resistance	0	0	0	0	0
-Sensory System	-Drug resistance	0	0	0	0	0
-Development	-Drug resistance	0	0	0	0	0
-Environmental Adaptation	-Drug resistance	0	0	0	0	0
Human Diseases	-Drug resistance	1	1	1	1	1
-Cancers	-Drug resistance	0	0	0	0	0
-Immune Diseases	-Drug resistance	0	0	0	0	0
-Neurodegenerative Diseases	-Drug resistance	0	0	0	0	0
-Substance Dependence	-Drug resistance	0	0	0	0	0
-Cardiovascular Diseases	-Drug resistance	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Drug resistance	0	0	0	0	0
-Infectious Diseases	-Drug resistance	7.838e-05	5.995e-05	3.952e-05	3.703e-05	3.196e-05
-Drug resistance	-Drug resistance	1	1	1	1	1
Not Mapped	-Drug resistance	15.28	11.49	9.198	9.089	8.619
-Not Mapped	-Drug resistance	15.28	11.49	9.198	9.089	8.619
TOTAL	Not Mapped	9.993	12.16	13.26	14.26	14.43
MAPPED	Not Mapped	8.993	11.16	12.26	13.26	13.43
Genetic Information Processing	Not Mapped	2.524	3.275	3.875	4.373	4.814
-Transcription	Not Mapped	0.3985	0.5141	0.5976	0.6418	0.6718
-Translation	Not Mapped	1.374	1.862	2.309	2.712	3.095
-Folding, Sorting and Degradation	Not Mapped	0.5594	0.6639	0.7176	0.7705	0.8014
-DNA Maintenance	Not Mapped	0.1407	0.1708	0.174	0.1708	0.1675
-RNA Family	Not Mapped	1.049e-05	1.076e-05	8.966e-06	8.532e-06	7.848e-06
Environmental Information Processing	Not Mapped	0.0763	0.07595	0.06695	0.06473	0.0594
-Signal Transduction	Not Mapped	0.07554	0.07595	0.06694	0.06473	0.0594
-Signaling Molecules and Interaction	Not Mapped	0.0007647	3.586e-06	2.989e-06	2.844e-06	2.616e-06
Cellular Processes	Not Mapped	0.1686	0.1232	0.1328	0.142	0.1403
-Cell Structure	Not Mapped	0.01406	0.03803	0.04384	0.04637	0.03846
-Crystallins	Not Mapped	0	0	0	0	0
-Stress Response	Not Mapped	0	0	0	0	0
-       Stress response	Not Mapped	0	0	0	0	0
-Vesicular transport	Not Mapped	0.0002266	0.0002092	0.0002373	0.0002258	0.0002077
-Cytoskeleton	Not Mapped	0.03556	0.04335	0.0437	0.04553	0.04707
-Cell Motility	Not Mapped	0.07991	5.618e-05	4.682e-05	4.455e-05	4.099e-05
-Cell Growth and Death	Not Mapped	0.03032	0.04153	0.045	0.0498	0.05452
-Cellular Community	Not Mapped	0	0	0	0	0
Metabolism	Not Mapped	6.078	7.489	7.965	8.447	8.171
-Membrane Transport	Not Mapped	0.9692	1.082	1.079	1.023	0.8618
-Central Carbon Metabolism	Not Mapped	2.231	2.756	2.747	2.647	2.406
-Energy Metabolism	Not Mapped	0.1969	0.2822	0.3334	0.3401	0.322
-Biosynthesis	Not Mapped	1.515	2.156	2.541	3.132	3.294
-Other Enzymes	Not Mapped	0.8517	0.9484	0.9711	0.9965	0.9967
Organismal Systems	Not Mapped	0	0	0	0	0
-Immune System	Not Mapped	0	0	0	0	0
-Endocrine System	Not Mapped	0	0	0	0	0
-Circulatory System	Not Mapped	0	0	0	0	0
-Digestive System	Not Mapped	0	0	0	0	0
-Excretory System	Not Mapped	0	0	0	0	0
-Nervous System	Not Mapped	0	0	0	0	0
-Sensory System	Not Mapped	0	0	0	0	0
-Development	Not Mapped	0	0	0	0	0
-Environmental Adaptation	Not Mapped	0	0	0	0	0
Human Diseases	Not Mapped	0.00181	0.002369	0.002469	0.002556	0.002138
-Cancers	Not Mapped	0	0	0	0	0
-Immune Diseases	Not Mapped	0	0	0	0	0
-Neurodegenerative Diseases	Not Mapped	0	0	0	0	0
-Substance Dependence	Not Mapped	0	0	0	0	0
-Cardiovascular Diseases	Not Mapped	0	0	0	0	0
-Endocrine and Metabolic Diseases	Not Mapped	0	0	0	0	0
-Infectious Diseases	Not Mapped	4.661e-06	4.781e-06	3.985e-06	3.792e-06	3.488e-06
-Drug resistance	Not Mapped	0.0003413	0.0004576	0.0005419	0.0005919	0.0007386
Not Mapped	Not Mapped	1	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1	1
TOTAL	-Not Mapped	9.993	12.16	13.26	14.26	14.43
MAPPED	-Not Mapped	8.993	11.16	12.26	13.26	13.43
Genetic Information Processing	-Not Mapped	2.524	3.275	3.875	4.373	4.814
-Transcription	-Not Mapped	0.3985	0.5141	0.5976	0.6418	0.6718
-Translation	-Not Mapped	1.374	1.862	2.309	2.712	3.095
-Folding, Sorting and Degradation	-Not Mapped	0.5594	0.6639	0.7176	0.7705	0.8014
-DNA Maintenance	-Not Mapped	0.1407	0.1708	0.174	0.1708	0.1675
-RNA Family	-Not Mapped	1.049e-05	1.076e-05	8.966e-06	8.532e-06	7.848e-06
Environmental Information Processing	-Not Mapped	0.0763	0.07595	0.06695	0.06473	0.0594
-Signal Transduction	-Not Mapped	0.07554	0.07595	0.06694	0.06473	0.0594
-Signaling Molecules and Interaction	-Not Mapped	0.0007647	3.586e-06	2.989e-06	2.844e-06	2.616e-06
Cellular Processes	-Not Mapped	0.1686	0.1232	0.1328	0.142	0.1403
-Cell Structure	-Not Mapped	0.01406	0.03803	0.04384	0.04637	0.03846
-Crystallins	-Not Mapped	0	0	0	0	0
-Stress Response	-Not Mapped	0	0	0	0	0
-       Stress response	-Not Mapped	0	0	0	0	0
-Vesicular transport	-Not Mapped	0.0002266	0.0002092	0.0002373	0.0002258	0.0002077
-Cytoskeleton	-Not Mapped	0.03556	0.04335	0.0437	0.04553	0.04707
-Cell Motility	-Not Mapped	0.07991	5.618e-05	4.682e-05	4.455e-05	4.099e-05
-Cell Growth and Death	-Not Mapped	0.03032	0.04153	0.045	0.0498	0.05452
-Cellular Community	-Not Mapped	0	0	0	0	0
Metabolism	-Not Mapped	6.078	7.489	7.965	8.447	8.171
-Membrane Transport	-Not Mapped	0.9692	1.082	1.079	1.023	0.8618
-Central Carbon Metabolism	-Not Mapped	2.231	2.756	2.747	2.647	2.406
-Energy Metabolism	-Not Mapped	0.1969	0.2822	0.3334	0.3401	0.322
-Biosynthesis	-Not Mapped	1.515	2.156	2.541	3.132	3.294
-Other Enzymes	-Not Mapped	0.8517	0.9484	0.9711	0.9965	0.9967
Organismal Systems	-Not Mapped	0	0	0	0	0
-Immune System	-Not Mapped	0	0	0	0	0
-Endocrine System	-Not Mapped	0	0	0	0	0
-Circulatory System	-Not Mapped	0	0	0	0	0
-Digestive System	-Not Mapped	0	0	0	0	0
-Excretory System	-Not Mapped	0	0	0	0	0
-Nervous System	-Not Mapped	0	0	0	0	0
-Sensory System	-Not Mapped	0	0	0	0	0
-Development	-Not Mapped	0	0	0	0	0
-Environmental Adaptation	-Not Mapped	0	0	0	0	0
Human Diseases	-Not Mapped	0.00181	0.002369	0.002469	0.002556	0.002138
-Cancers	-Not Mapped	0	0	0	0	0
-Immune Diseases	-Not Mapped	0	0	0	0	0
-Neurodegenerative Diseases	-Not Mapped	0	0	0	0	0
-Substance Dependence	-Not Mapped	0	0	0	0	0
-Cardiovascular Diseases	-Not Mapped	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Not Mapped	0	0	0	0	0
-Infectious Diseases	-Not Mapped	4.661e-06	4.781e-06	3.985e-06	3.792e-06	3.488e-06
-Drug resistance	-Not Mapped	0.0003413	0.0004576	0.0005419	0.0005919	0.0007386
Not Mapped	-Not Mapped	1	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1	1
